-15.0,0.0048602382475511855
-14.849246231155778,0.0057867815653304434
-14.698492462311558,0.006853822239265557
-14.547738693467338,0.008075042189702987
-14.396984924623116,0.009463961837094657
-14.246231155778894,0.011033603601598817
-14.095477386934673,0.012796110764003346
-13.944723618090453,0.014762326987604667
-13.793969849246231,0.01694134424953049
-13.64321608040201,0.019340029433865362
-13.492462311557789,0.02196254227993401
-13.341708542713569,0.024809859624114756
-13.190954773869347,0.027879322780107855
-13.040201005025125,0.031164226326154065
-12.889447236180905,0.03465346737030303
-12.738693467336685,0.03833127442435404
-12.587939698492463,0.04217703423682957
-12.43718592964824,0.04616523325307978
-12.28643216080402,0.05026552776654491
-12.1356783919598,0.054442953327971916
-11.984924623115578,0.058658279669616696
-11.834170854271356,0.06286851241226687
-11.683417085427136,0.06702753733696011
-11.532663316582916,0.07108689724638304
-11.381909547738694,0.07499668567232659
-11.231155778894472,0.0787065361850676
-11.080402010050252,0.08216668111349373
-10.929648241206031,0.08532904936555974
-10.77889447236181,0.08814836999374219
-10.628140703517587,0.09058324638203684
-10.477386934673367,0.09259716558402097
-10.326633165829147,0.09415940849054641
-10.175879396984925,0.09524582914914233
-10.025125628140703,0.09583947561438826
-9.874371859296483,0.09593103002168693
-9.723618090452263,0.09551905191867666
-9.57286432160804,0.09461001597377415
-9.422110552763819,0.09321814268258488
-9.271356783919598,0.0913650282589476
-9.120603015075378,0.08907908717326805
-8.969849246231156,0.08639482744822354
-8.819095477386934,0.08335198453836609
-8.668341708542714,0.07999454415568281
-8.517587939698494,0.07636968757372603
-8.366834170854272,0.07252669463926614
-8.21608040201005,0.06851583991224196
-8.06532663316583,0.06438731608987111
-7.914572864321609,0.060190216269375034
-7.763819095477388,0.05597160284875122
-7.6130653266331665,0.05177568618870342
-7.462311557788945,0.04764313082742989
-7.311557788944724,0.043610501336808306
-7.160804020100503,0.03970985411731089
-7.010050251256282,0.035968475818073456
-6.859296482412061,0.03240876387721719
-6.708542713567841,0.029048240105086918
-6.557788944723619,0.025899684431180178
-6.407035175879397,0.022971373004031754
-6.256281407035177,0.02026740281948204
-6.1055276381909565,0.017788083953829484
-5.9547738693467345,0.015530380246711281
-5.8040201005025125,0.013488379828987882
-5.653266331658292,0.011653778109424213
-5.502512562814072,0.010016357587196933
-5.35175879396985,0.008564451001950189
-5.201005025125628,0.007285376725018205
-5.050251256281408,0.00616583779710945
-4.899497487437188,0.0051922785050187905
-4.748743718592966,0.004351194756613722
-4.597989949748744,0.0036293966742923416
-4.4472361809045236,0.0030142237196373253
-4.296482412060303,0.002493714245723661
-4.145728643216081,0.002056732629054716
-3.9949748743718594,0.001693058059562505
-3.844221105527639,0.001393439679211087
-3.693467336683419,0.0011496230843030903
-3.542713567839197,0.0009543532790206475
-3.391959798994975,0.0008013590286580231
-3.241206030150755,0.0006853232531980327
-3.0904522613065346,0.0006018436676638162
-2.9396984924623126,0.0005473873548244529
-2.7889447236180906,0.0005192423840824154
-2.6381909547738704,0.0005154689984427095
-2.4874371859296502,0.0005348523045938168
-2.3366834170854283,0.0005768578390318527
-2.1859296482412063,0.0006415908603236756
-2.035175879396986,0.0007297597438592417
-1.8844221105527659,0.0008426434366690512
-1.733668341708544,0.0009820625688133264
-1.582914572864322,0.0011503535148834935
-1.4321608040201017,0.001350344453117729
-1.2814070351758815,0.0015853322784436623
-1.1306532663316595,0.0018590590869965841
-0.9798994974874375,0.002175686860961399
-0.8291457286432173,0.0025397689419327735
-0.6783919597989971,0.002956216886839551
-0.5276381909547752,0.003430261351783271
-0.3768844221105532,0.00396740574523134
-0.22613065326633297,0.00457337153241722
-0.07537688442211277,0.005254034257012529
0.07537688442210921,0.006015349573277581
0.2261306532663312,0.006863268850431251
0.3768844221105514,0.00780364421839972
0.5276381909547716,0.008842123266647258
0.6783919597989936,0.009984033980223307
0.8291457286432156,0.011234260892601777
0.9798994974874358,0.01259711384474854
1.130653266331656,0.014076191153845117
1.281407035175878,0.01567423940136284
1.4321608040201,0.017393012435527454
1.5829145728643184,0.019233132533444105
1.7336683417085403,0.021193956968511212
1.8844221105527623,0.023273453464449353
2.0351758793969843,0.025468088174081936
2.1859296482412063,0.02777272988590149
2.3366834170854247,0.03018057412329004
2.4874371859296467,0.03268309065140077
2.6381909547738687,0.03526999763964861
2.788944723618087,0.03792926534166974
2.939698492462309,0.04064715165173484
3.090452261306531,0.04340827128355945
